Store,Date,Temperature,Fuel_Price,CPI,Unemployment
40,2018-11-07,18 °C,"22,779 VNĐ",138.4473,4.145 %
40,2018-11-14,15 °C,"22,615 VNĐ",138.4246667,4.145 %
40,2018-11-21,13 °C,"22,530 VNĐ",138.4020333,4.145 %
40,2018-07-03,16 °C,"22,324 VNĐ",138.3794,4.145 %
40,2018-12-05,16 °C,"22,081 VNĐ",138.3685484,4.145 %
40,2018-12-12,16 °C,"21,687 VNĐ",138.4283871,4.145 %
40,2018-12-19,12 °C,"21,602 VNĐ",138.4882258,4.145 %
40,2019-03-23,5 °C,"21,705 VNĐ",138.5480645,3.932 %
40,2019-10-23,11 °C,"21,814 VNĐ",138.60790319999998,3.932 %
40,2019-01-09,14 °C,"21,802 VNĐ",138.67016130000002,3.932 %
40,2019-01-16,5 °C,"21,717 VNĐ",138.73338710000002,3.932 %
40,2018-12-24,10 °C,"21,893 VNĐ",138.79661289999999,3.932 %
40,2019-07-24,8 °C,"22,785 VNĐ",138.85983869999998,3.932 %
40,2019-02-06,11 °C,"23,100 VNĐ",138.9004286,3.932 %
40,2019-02-13,11 °C,"23,458 VNĐ",138.88442859999998,3.932 %
40,2018-12-25,17 °C,"23,574 VNĐ",138.8684286,3.932 %
40,2019-07-25,15 °C,"23,470 VNĐ",138.8524286,3.932 %
40,2019-03-06,17 °C,"23,319 VNĐ",138.85977419999998,3.932 %
40,2019-03-13,12 °C,"23,173 VNĐ",138.92548390000002,3.932 %
40,2019-03-20,17 °C,"23,034 VNĐ",138.9911935,3.932 %
40,2019-04-25,18 °C,"22,888 VNĐ",139.0569032,3.6839999999999997 %
40,2019-11-25,20 °C,"22,591 VNĐ",139.1226129,3.6839999999999997 %
40,2019-04-10,23 °C,"22,318 VNĐ",139.1226129,3.6839999999999997 %
40,2019-04-17,22 °C,"22,002 VNĐ",139.1226129,3.6839999999999997 %
40,2019-02-24,27 °C,"21,850 VNĐ",,nan %
40,2019-09-26,29 °C,"21,862 VNĐ",,nan %
40,2019-05-08,26 °C,"22,026 VNĐ",,nan %
40,2019-05-15,29 °C,"22,172 VNĐ",,nan %
40,2019-05-22,27 °C,"22,257 VNĐ",,nan %
40,2019-06-27,31 °C,"22,208 VNĐ",,nan %
40,2019-06-05,30 °C,"22,251 VNĐ",,nan %
40,2019-06-12,30 °C,"22,287 VNĐ",,nan %
40,2019-06-19,35 °C,"22,287 VNĐ",,nan %
40,2019-04-28,36 °C,"22,105 VNĐ",,nan %
40,2019-11-28,36 °C,"22,117 VNĐ",,nan %
40,2019-07-10,38 °C,"23,076 VNĐ",,nan %
40,2019-07-17,33 °C,"23,537 VNĐ",,nan %
41,2016-04-22,15 °C,"15,655 VNĐ",189.3816974,7.541 %
41,2016-11-22,12 °C,"15,607 VNĐ",189.46427250000002,7.541 %
41,2016-02-10,12 °C,"15,473 VNĐ",189.5340998,7.541 %
41,2016-02-17,11 °C,"15,691 VNĐ",189.6018023,7.541 %
41,2016-04-23,16 °C,"15,898 VNĐ",189.66950490000002,7.541 %
41,2016-11-23,17 °C,"16,286 VNĐ",189.73720749999998,7.541 %
41,2016-03-09,18 °C,"16,335 VNĐ",189.734262,7.541 %
41,2016-03-16,16 °C,"16,486 VNĐ",189.71954169999998,7.541 %
41,2016-01-26,21 °C,"16,535 VNĐ",189.7048215,7.362999999999999 %
41,2016-08-25,19 °C,"16,687 VNĐ",189.6901012,7.362999999999999 %
41,2016-04-06,23 °C,"16,778 VNĐ",189.6628845,7.362999999999999 %
41,2016-04-13,23 °C,"16,844 VNĐ",189.61900569999997,7.362999999999999 %
41,2016-04-20,20 °C,"16,784 VNĐ",189.575127,7.362999999999999 %
41,2016-06-25,21 °C,"16,814 VNĐ",189.5312483,7.362999999999999 %
41,2016-05-04,20 °C,"16,917 VNĐ",189.4904116,7.362999999999999 %
41,2016-05-11,25 °C,"16,844 VNĐ",189.467827,7.362999999999999 %
41,2016-05-18,28 °C,"16,608 VNĐ",189.4452425,7.362999999999999 %
41,2016-03-27,30 °C,"16,383 VNĐ",189.422658,7.362999999999999 %
41,2016-10-27,32 °C,"16,286 VNĐ",189.40007340000003,7.362999999999999 %
41,2016-06-08,27 °C,"16,225 VNĐ",189.41852590000002,7.362999999999999 %
41,2016-06-15,33 °C,"16,474 VNĐ",189.4533931,7.362999999999999 %
41,2016-01-29,35 °C,"16,553 VNĐ",189.4882603,7.335 %
41,2016-08-28,30 °C,"16,450 VNĐ",189.52312759999998,7.335 %
41,2016-07-06,35 °C,"16,377 VNĐ",189.6125456,7.335 %
41,2016-07-13,35 °C,"16,329 VNĐ",189.774698,7.335 %
41,2016-07-20,35 °C,"16,323 VNĐ",189.9368504,7.335 %
41,2016-05-29,35 °C,"16,323 VNĐ",190.09900280000002,7.335 %
41,2016-08-03,35 °C,"16,523 VNĐ",190.2611552,7.335 %
41,2016-08-10,33 °C,"16,577 VNĐ",190.2948237,7.335 %
41,2016-08-17,35 °C,"16,571 VNĐ",190.32849219999997,7.335 %
41,2016-02-28,32 °C,"16,826 VNĐ",190.36216069999998,7.335 %
41,2016-09-29,32 °C,"16,869 VNĐ",190.3958293,7.335 %
41,2016-09-07,31 °C,"16,990 VNĐ",190.4688287,7.335 %
41,2016-09-14,30 °C,"16,948 VNĐ",190.5713264,7.335 %
41,2016-01-01,31 °C,"16,741 VNĐ",190.6738241,7.507999999999999 %
41,2016-07-31,29 °C,"16,656 VNĐ",190.7763218,7.507999999999999 %
41,2016-10-05,25 °C,"16,759 VNĐ",190.86230869999997,7.507999999999999 %
41,2016-10-12,24 °C,"16,759 VNĐ",190.9070184,7.507999999999999 %
41,2016-10-19,21 °C,"16,674 VNĐ",190.951728,7.507999999999999 %
41,2016-05-01,23 °C,"16,559 VNĐ",190.99643769999997,7.507999999999999 %
41,2016-12-01,19 °C,"16,608 VNĐ",191.04114740000003,7.507999999999999 %
41,2016-11-09,16 °C,"16,735 VNĐ",191.0312172,7.507999999999999 %
41,2016-11-16,13 °C,"16,638 VNĐ",191.0121805,7.507999999999999 %
41,2016-03-02,16 °C,"16,456 VNĐ",190.9931437,7.507999999999999 %
41,2016-10-02,17 °C,"16,553 VNĐ",190.9741069,7.507999999999999 %
41,2016-12-07,16 °C,"16,857 VNĐ",191.0303376,7.507999999999999 %
41,2016-12-14,15 °C,"16,875 VNĐ",191.14301890000002,7.507999999999999 %
41,2016-12-21,13 °C,"17,166 VNĐ",191.25570019999998,7.507999999999999 %
41,2017-06-21,12 °C,"17,488 VNĐ",191.3683815,7.2410000000000005 %
41,2017-01-04,11 °C,"17,664 VNĐ",191.4784939,7.2410000000000005 %
41,2017-01-11,16 °C,"18,040 VNĐ",191.5731924,7.2410000000000005 %
41,2017-01-18,16 °C,"18,252 VNĐ",191.667891,7.2410000000000005 %
41,2017-03-23,7 °C,"18,270 VNĐ",191.7625895,7.2410000000000005 %
41,2017-10-23,8 °C,"18,428 VNĐ",191.8572881,7.2410000000000005 %
41,2017-02-08,20 °C,"18,513 VNĐ",191.9178331,7.2410000000000005 %
41,2017-02-15,13 °C,"18,816 VNĐ",191.9647167,7.2410000000000005 %
41,2017-03-24,17 °C,"19,611 VNĐ",192.0116004,7.2410000000000005 %
41,2017-10-24,16 °C,"20,461 VNĐ",192.05848400000002,7.2410000000000005 %
41,2017-03-08,20 °C,"20,667 VNĐ",192.1237981,7.2410000000000005 %
41,2017-03-15,21 °C,"20,716 VNĐ",192.1964844,7.2410000000000005 %
41,2016-12-25,19 °C,"21,001 VNĐ",192.2691707,6.934 %
41,2017-07-25,21 °C,"21,432 VNĐ",192.3418571,6.934 %
41,2017-04-05,20 °C,"21,911 VNĐ",192.4225954,6.934 %
41,2017-04-12,21 °C,"22,063 VNĐ",192.5234638,6.934 %
41,2017-04-19,20 °C,"22,227 VNĐ",192.6243322,6.934 %
41,2017-05-26,21 °C,"22,663 VNĐ",192.7252006,6.934 %
41,2017-05-03,25 °C,"22,858 VNĐ",192.826069,6.934 %
41,2017-05-10,21 °C,"23,228 VNĐ",192.83131699999998,6.934 %
41,2017-05-17,25 °C,"23,028 VNĐ",192.83656509999997,6.934 %
41,2017-02-24,27 °C,"22,833 VNĐ",192.8418131,6.934 %
41,2017-09-26,31 °C,"22,663 VNĐ",192.84706119999998,6.934 %
41,2017-06-07,31 °C,"22,433 VNĐ",192.90347590000002,6.934 %
41,2017-06-14,30 °C,"22,214 VNĐ",192.9982655,6.934 %
41,2016-12-28,34 °C,"21,826 VNĐ",193.09305519999998,6.901 %
41,2017-07-28,34 °C,"21,480 VNĐ",193.18784480000002,6.901 %
41,2017-07-05,34 °C,"21,432 VNĐ",193.31254840000003,6.901 %
41,2017-07-12,37 °C,"21,511 VNĐ",193.51203669999998,6.901 %
41,2017-07-19,36 °C,"21,523 VNĐ",193.711525,6.901 %
41,2017-04-28,36 °C,"21,565 VNĐ",193.9110133,6.901 %
41,2017-11-28,34 °C,"21,492 VNĐ",194.1105017,6.901 %
41,2017-08-09,35 °C,"21,231 VNĐ",194.25006340000002,6.901 %
41,2017-08-16,36 °C,"21,146 VNĐ",194.3796374,6.901 %
41,2017-01-30,35 °C,"21,304 VNĐ",194.5092113,6.901 %
41,2017-08-30,29 °C,"21,638 VNĐ",194.63878530000002,6.901 %
41,2017-09-06,27 °C,"21,820 VNĐ",194.7419707,6.901 %
41,2017-09-13,28 °C,"21,729 VNĐ",194.80997130000003,6.901 %
41,2017-09-20,31 °C,"21,468 VNĐ",194.8779718,6.901 %
41,2017-06-30,29 °C,"21,225 VNĐ",194.94597240000002,6.7589999999999995 %
41,2017-10-04,24 °C,"21,183 VNĐ",195.0261012,6.7589999999999995 %
41,2017-10-11,23 °C,"21,529 VNĐ",195.17899939999998,6.7589999999999995 %
41,2017-10-18,19 °C,"21,541 VNĐ",195.33189769999998,6.7589999999999995 %
41,2017-04-01,18 °C,"21,401 VNĐ",195.4847959,6.7589999999999995 %
41,2017-11-01,16 °C,"21,268 VNĐ",195.63769409999998,6.7589999999999995 %
41,2017-11-08,18 °C,"21,110 VNĐ",195.71847130000003,6.7589999999999995 %
41,2017-11-15,18 °C,"20,776 VNĐ",195.7704,6.7589999999999995 %
41,2017-02-02,17 °C,"20,497 VNĐ",195.82232869999999,6.7589999999999995 %
41,2017-09-02,9 °C,"20,212 VNĐ",195.8742575,6.7589999999999995 %
41,2017-12-06,13 °C,"19,818 VNĐ",195.9841685,6.7589999999999995 %
41,2017-12-13,13 °C,"19,253 VNĐ",196.17138930000002,6.7589999999999995 %
41,2017-12-20,17 °C,"18,926 VNĐ",196.3586101,6.7589999999999995 %
41,2018-05-23,19 °C,"18,780 VNĐ",196.5458309,6.5889999999999995 %
41,2018-01-03,14 °C,"18,671 VNĐ",196.7330517,6.5889999999999995 %
41,2018-01-10,16 °C,"18,537 VNĐ",196.77966519999998,6.5889999999999995 %
41,2018-01-17,17 °C,"18,434 VNĐ",196.8262786,6.5889999999999995 %
41,2018-02-21,16 °C,"18,392 VNĐ",196.87289209999997,6.5889999999999995 %
41,2018-09-23,11 °C,"18,829 VNĐ",196.91950559999998,6.5889999999999995 %
41,2018-02-07,11 °C,"18,889 VNĐ",196.94327109999998,6.5889999999999995 %
41,2018-02-14,14 °C,"18,986 VNĐ",196.9499007,6.5889999999999995 %
41,2018-01-24,14 °C,"19,363 VNĐ",196.9565303,6.5889999999999995 %
41,2018-08-25,18 °C,"19,939 VNĐ",196.96315990000002,6.5889999999999995 %
41,2018-03-07,24 °C,"21,153 VNĐ",197.0457208,6.5889999999999995 %
41,2018-03-14,22 °C,"22,233 VNĐ",197.2295234,6.5889999999999995 %
41,2018-03-21,26 °C,"22,754 VNĐ",197.41332590000002,6.5889999999999995 %
41,2018-05-26,24 °C,"23,386 VNĐ",197.5971285,6.5470000000000015 %
41,2018-04-04,23 °C,"23,671 VNĐ",197.780931,6.5470000000000015 %
41,2018-04-11,22 °C,"23,883 VNĐ",197.7227385,6.5470000000000015 %
41,2018-04-18,29 °C,"23,828 VNĐ",197.664546,6.5470000000000015 %
41,2018-03-27,26 °C,"23,683 VNĐ",197.6063534,6.5470000000000015 %
41,2018-10-27,25 °C,"23,483 VNĐ",197.54816090000003,6.5470000000000015 %
41,2018-05-09,28 °C,"23,282 VNĐ",197.5553137,6.5470000000000015 %
41,2018-05-16,27 °C,"23,082 VNĐ",197.5886046,6.5470000000000015 %
41,2017-12-27,29 °C,"22,839 VNĐ",197.62189540000003,6.5470000000000015 %
41,2018-07-28,33 °C,"22,700 VNĐ",197.65518630000003,6.5470000000000015 %
41,2018-06-06,32 °C,"22,591 VNĐ",197.69229199999998,6.5470000000000015 %
41,2018-06-13,33 °C,"22,663 VNĐ",197.7389345,6.5470000000000015 %
41,2018-06-20,38 °C,"22,409 VNĐ",197.785577,6.5470000000000015 %
41,2018-05-29,37 °C,"22,123 VNĐ",197.8322195,6.432 %
41,2018-07-04,34 °C,"21,923 VNĐ",197.8788621,6.432 %
41,2018-07-11,37 °C,"21,753 VNĐ",197.9290378,6.432 %
41,2018-07-18,37 °C,"21,662 VNĐ",197.97921359999998,6.432 %
41,2018-02-27,37 °C,"21,407 VNĐ",198.02938930000002,6.432 %
41,2018-09-29,36 °C,"21,292 VNĐ",198.0795651,6.432 %
41,2018-08-08,33 °C,"21,511 VNĐ",198.10010569999997,6.432 %
41,2018-08-15,35 °C,"21,589 VNĐ",198.0984199,6.432 %
41,2018-08-22,36 °C,"21,577 VNĐ",198.0967341,6.432 %
41,2018-06-30,34 °C,"21,820 VNĐ",198.09504840000002,6.432 %
41,2018-09-05,30 °C,"22,202 VNĐ",198.12671840000002,6.432 %
41,2018-09-12,30 °C,"22,845 VNĐ",198.358523,6.432 %
41,2018-09-19,28 °C,"22,991 VNĐ",198.5903276,6.432 %
41,2018-05-01,25 °C,"22,930 VNĐ",198.8221322,6.195 %
41,2018-12-01,20 °C,"22,815 VNĐ",199.0539368,6.195 %
41,2018-10-10,25 °C,"22,754 VNĐ",199.14819630000002,6.195 %
41,2018-10-17,21 °C,"22,366 VNĐ",199.21953169999998,6.195 %
41,2018-02-01,22 °C,"21,869 VNĐ",199.29086709999999,6.195 %
41,2018-09-02,23 °C,"21,511 VNĐ",199.3622024,6.195 %
41,2018-11-07,15 °C,"21,110 VNĐ",199.43136030000002,6.195 %
41,2018-11-14,21 °C,"20,934 VNĐ",199.4976149,6.195 %
41,2018-11-21,21 °C,"20,849 VNĐ",199.5638695,6.195 %
41,2018-07-03,21 °C,"20,467 VNĐ",199.6301241,6.195 %
41,2018-12-05,13 °C,"20,042 VNĐ",199.71905780000003,6.195 %
41,2018-12-12,14 °C,"19,526 VNĐ",199.94406619999998,6.195 %
41,2018-12-19,10 °C,"18,859 VNĐ",200.16907450000002,6.195 %
41,2019-03-23,10 °C,"18,410 VNĐ",200.3940829,5.771 %
41,2019-10-23,15 °C,"17,943 VNĐ",200.61909119999999,5.771 %
41,2019-01-09,7 °C,"17,530 VNĐ",200.7382625,5.771 %
41,2019-01-16,20 °C,"17,427 VNĐ",200.815099,5.771 %
41,2018-12-24,15 °C,"18,191 VNĐ",200.8919355,5.771 %
41,2019-07-24,17 °C,"19,502 VNĐ",200.968772,5.771 %
41,2019-02-06,11 °C,"20,576 VNĐ",201.040053,5.771 %
41,2019-02-13,12 °C,"21,620 VNĐ",201.09744519999998,5.771 %
41,2018-12-25,12 °C,"22,075 VNĐ",201.15483740000002,5.771 %
41,2019-07-25,17 °C,"21,990 VNĐ",201.21222969999997,5.771 %
41,2019-03-06,19 °C,"21,887 VNĐ",201.24104730000002,5.771 %
41,2019-03-13,17 °C,"21,899 VNĐ",201.19842830000002,5.771 %
41,2019-03-20,14 °C,"21,875 VNĐ",201.1558092,5.771 %
41,2019-04-25,21 °C,"22,045 VNĐ",201.11319019999996,5.638999999999999 %
41,2019-11-25,16 °C,"22,099 VNĐ",201.0705712,5.638999999999999 %
41,2019-04-10,13 °C,"21,862 VNĐ",201.0705712,5.638999999999999 %
41,2019-04-17,18 °C,"21,650 VNĐ",201.0705712,5.638999999999999 %
41,2019-02-24,21 °C,"21,680 VNĐ",,nan %
41,2019-09-26,23 °C,"21,899 VNĐ",,nan %
41,2019-05-08,30 °C,"22,469 VNĐ",,nan %
41,2019-05-15,26 °C,"23,568 VNĐ",,nan %
41,2019-05-22,29 °C,"23,483 VNĐ",,nan %
41,2019-06-27,29 °C,"23,210 VNĐ",,nan %
41,2019-06-05,34 °C,"23,040 VNĐ",,nan %
41,2019-06-12,33 °C,"22,670 VNĐ",,nan %
41,2019-06-19,35 °C,"22,396 VNĐ",,nan %
41,2019-04-28,35 °C,"22,069 VNĐ",,nan %
41,2019-11-28,37 °C,"21,741 VNĐ",,nan %
41,2019-07-10,34 °C,"21,753 VNĐ",,nan %
41,2019-07-17,34 °C,"21,735 VNĐ",,nan %
42,2016-04-22,27 °C,"17,973 VNĐ",126.4420645,9.765 %
42,2016-11-22,25 °C,"17,160 VNĐ",126.4962581,9.765 %
42,2016-02-10,29 °C,"17,688 VNĐ",126.5262857,9.765 %
42,2016-02-17,26 °C,"17,142 VNĐ",126.55228570000001,9.765 %
42,2016-04-23,28 °C,"17,457 VNĐ",126.57828570000001,9.765 %
42,2016-11-23,26 °C,"18,410 VNĐ",126.6042857,9.765 %
42,2016-03-09,31 °C,"18,531 VNĐ",126.6066452,9.765 %
42,2016-03-16,30 °C,"18,082 VNĐ",126.6050645,9.765 %
42,2016-01-26,32 °C,"18,725 VNĐ",126.60348390000001,9.524 %
42,2016-08-25,33 °C,"18,228 VNĐ",126.60190320000001,9.524 %
42,2016-04-06,35 °C,"18,865 VNĐ",126.5621,9.524 %
42,2016-04-13,33 °C,"18,507 VNĐ",126.47133329999998,9.524 %
42,2016-04-20,35 °C,"18,841 VNĐ",126.38056670000002,9.524 %
42,2016-06-25,36 °C,"18,974 VNĐ",126.2898,9.524 %
42,2016-05-04,37 °C,"19,083 VNĐ",126.20854840000001,9.524 %
42,2016-05-11,39 °C,"18,932 VNĐ",126.18438710000001,9.524 %
42,2016-05-18,38 °C,"18,556 VNĐ",126.16022579999999,9.524 %
42,2016-03-27,41 °C,"17,846 VNĐ",126.1360645,9.524 %
42,2016-10-27,45 °C,"18,549 VNĐ",126.11190320000001,9.524 %
42,2016-06-08,42 °C,"17,809 VNĐ",126.11399999999999,9.524 %
42,2016-06-15,45 °C,"18,713 VNĐ",126.1266,9.524 %
42,2016-01-29,46 °C,"18,070 VNĐ",126.1392,9.199 %
42,2016-08-28,46 °C,"18,810 VNĐ",126.1518,9.199 %
42,2016-07-06,46 °C,"18,028 VNĐ",126.1498065,9.199 %
42,2016-07-13,44 °C,"18,883 VNĐ",126.1283548,9.199 %
42,2016-07-20,43 °C,"18,307 VNĐ",126.10690320000002,9.199 %
42,2016-05-29,43 °C,"18,950 VNĐ",126.08545159999998,9.199 %
42,2016-08-03,44 °C,"18,501 VNĐ",126.064,9.199 %
42,2016-08-10,45 °C,"18,452 VNĐ",126.0766452,9.199 %
42,2016-08-17,42 °C,"18,337 VNĐ",126.08929029999999,9.199 %
42,2016-02-28,42 °C,"18,731 VNĐ",126.1019355,9.199 %
42,2016-09-29,42 °C,"17,967 VNĐ",126.11458059999998,9.199 %
42,2016-09-07,43 °C,"18,373 VNĐ",126.14546670000001,9.199 %
42,2016-09-14,43 °C,"17,833 VNĐ",126.19003329999998,9.199 %
42,2016-01-01,43 °C,"18,210 VNĐ",126.2346,9.003 %
42,2016-07-31,39 °C,"17,742 VNĐ",126.27916670000002,9.003 %
42,2016-10-05,38 °C,"18,689 VNĐ",126.3266774,9.003 %
42,2016-10-12,34 °C,"18,289 VNĐ",126.38154840000001,9.003 %
42,2016-10-19,34 °C,"18,992 VNĐ",126.43641940000002,9.003 %
42,2016-05-01,36 °C,"18,258 VNĐ",126.49129029999999,9.003 %
42,2016-12-01,31 °C,"18,992 VNĐ",126.5461613,9.003 %
42,2016-11-09,29 °C,"18,489 VNĐ",126.6072,9.003 %
42,2016-11-16,28 °C,"19,187 VNĐ",126.66926670000001,9.003 %
42,2016-03-02,26 °C,"18,452 VNĐ",126.73133329999999,9.003 %
42,2016-10-02,30 °C,"18,756 VNĐ",126.7934,9.003 %
42,2016-12-07,30 °C,"18,962 VNĐ",126.87948390000001,9.003 %
42,2016-12-14,29 °C,"19,636 VNĐ",126.98358059999998,9.003 %
42,2016-12-21,25 °C,"19,102 VNĐ",127.0876774,9.003 %
42,2017-06-21,22 °C,"19,945 VNĐ",127.19177420000001,8.744 %
42,2017-01-04,25 °C,"20,097 VNĐ",127.3009355,8.744 %
42,2017-01-11,28 °C,"20,242 VNĐ",127.44048390000002,8.744 %
42,2017-01-18,27 °C,"19,605 VNĐ",127.58003229999998,8.744 %
42,2017-03-23,22 °C,"20,315 VNĐ",127.71958059999999,8.744 %
42,2017-10-23,26 °C,"20,515 VNĐ",127.85912900000001,8.744 %
42,2017-02-08,31 °C,"20,813 VNĐ",127.99525,8.744 %
42,2017-02-15,27 °C,"20,619 VNĐ",128.13,8.744 %
42,2017-03-24,28 °C,"22,293 VNĐ",128.26475,8.744 %
42,2017-10-24,32 °C,"22,026 VNĐ",128.3995,8.744 %
42,2017-03-08,35 °C,"23,616 VNĐ",128.5121935,8.744 %
42,2017-03-15,31 °C,"22,548 VNĐ",128.6160645,8.744 %
42,2016-12-25,34 °C,"22,888 VNĐ",128.7199355,8.494 %
42,2017-07-25,37 °C,"23,167 VNĐ",128.8238065,8.494 %
42,2017-04-05,31 °C,"24,811 VNĐ",128.91073329999998,8.494 %
42,2017-04-12,38 °C,"23,768 VNĐ",128.9553,8.494 %
42,2017-04-19,37 °C,"25,188 VNĐ",128.9998667,8.494 %
42,2017-05-26,37 °C,"25,443 VNĐ",129.04443329999998,8.494 %
42,2017-05-03,37 °C,"25,497 VNĐ",129.089,8.494 %
42,2017-05-10,36 °C,"24,211 VNĐ",129.0756774,8.494 %
42,2017-05-17,39 °C,"23,865 VNĐ",129.0623548,8.494 %
42,2017-02-24,41 °C,"23,622 VNĐ",129.0490323,8.494 %
42,2017-09-26,42 °C,"24,156 VNĐ",129.0357097,8.494 %
42,2017-06-07,44 °C,"23,877 VNĐ",129.0432,8.494 %
42,2017-06-14,45 °C,"23,100 VNĐ",129.0663,8.494 %
42,2016-12-28,48 °C,"23,313 VNĐ",129.0894,8.257 %
42,2017-07-28,44 °C,"23,015 VNĐ",129.1125,8.257 %
42,2017-07-05,43 °C,"22,930 VNĐ",129.1338387,8.257 %
42,2017-07-12,44 °C,"22,433 VNĐ",129.1507742,8.257 %
42,2017-07-19,43 °C,"22,415 VNĐ",129.16770970000002,8.257 %
42,2017-04-28,45 °C,"23,076 VNĐ",129.1846452,8.257 %
42,2017-11-28,43 °C,"23,021 VNĐ",129.2015806,8.257 %
42,2017-08-09,44 °C,"22,712 VNĐ",129.2405806,8.257 %
42,2017-08-16,46 °C,"22,227 VNĐ",129.2832581,8.257 %
42,2017-01-30,46 °C,"23,046 VNĐ",129.32593549999999,8.257 %
42,2017-08-30,45 °C,"22,882 VNĐ",129.3686129,8.257 %
42,2017-09-06,39 °C,"22,961 VNĐ",129.4306,8.257 %
42,2017-09-13,41 °C,"22,991 VNĐ",129.5183333,8.257 %
42,2017-09-20,41 °C,"23,525 VNĐ",129.6060667,8.257 %
42,2017-06-30,38 °C,"23,222 VNĐ",129.6938,7.874 %
42,2017-10-04,35 °C,"22,439 VNĐ",129.77064520000002,7.874 %
42,2017-10-11,39 °C,"23,313 VNĐ",129.78216129999998,7.874 %
42,2017-10-18,36 °C,"23,319 VNĐ",129.7936774,7.874 %
42,2017-04-01,34 °C,"23,228 VNĐ",129.8051935,7.874 %
42,2017-11-01,28 °C,"22,312 VNĐ",129.81670970000002,7.874 %
42,2017-11-08,29 °C,"22,263 VNĐ",129.82683329999998,7.874 %
42,2017-11-15,30 °C,"22,815 VNĐ",129.8364,7.874 %
42,2017-02-02,29 °C,"22,457 VNĐ",129.84596670000002,7.874 %
42,2017-09-02,21 °C,"22,111 VNĐ",129.8555333,7.874 %
42,2017-12-06,25 °C,"21,171 VNĐ",129.8980645,7.874 %
42,2017-12-13,24 °C,"21,486 VNĐ",129.98454840000002,7.874 %
42,2017-12-20,24 °C,"20,801 VNĐ",130.07103229999998,7.874 %
42,2018-05-23,30 °C,"20,892 VNĐ",130.15751609999998,7.545 %
42,2018-01-03,26 °C,"21,098 VNĐ",130.244,7.545 %
42,2018-01-10,27 °C,"22,208 VNĐ",130.27922579999998,7.545 %
42,2018-01-17,27 °C,"22,299 VNĐ",130.31445159999998,7.545 %
42,2018-02-21,28 °C,"21,498 VNĐ",130.3496774,7.545 %
42,2018-09-23,28 °C,"22,585 VNĐ",130.38490320000002,7.545 %
42,2018-02-07,27 °C,"22,943 VNĐ",130.4546207,7.545 %
42,2018-02-14,28 °C,"23,968 VNĐ",130.5502069,7.545 %
42,2018-01-24,29 °C,"23,555 VNĐ",130.6457931,7.545 %
42,2018-08-25,29 °C,"24,047 VNĐ",130.7413793,7.545 %
42,2018-03-07,31 °C,"25,928 VNĐ",130.82619350000002,7.545 %
42,2018-03-14,28 °C,"26,019 VNĐ",130.8966452,7.545 %
42,2018-03-21,34 °C,"26,055 VNĐ",130.96709679999998,7.545 %
42,2018-05-26,33 °C,"25,983 VNĐ",131.03754840000002,7.3820000000000014 %
42,2018-04-04,35 °C,"25,813 VNĐ",131.108,7.3820000000000014 %
42,2018-04-11,34 °C,"24,945 VNĐ",131.11733329999998,7.3820000000000014 %
42,2018-04-18,40 °C,"24,805 VNĐ",131.12666670000002,7.3820000000000014 %
42,2018-03-27,39 °C,"24,623 VNĐ",131.136,7.3820000000000014 %
42,2018-10-27,38 °C,"25,400 VNĐ",131.14533329999998,7.3820000000000014 %
42,2018-05-09,43 °C,"26,140 VNĐ",131.0983226,7.3820000000000014 %
42,2018-05-16,43 °C,"25,042 VNĐ",131.02877420000002,7.3820000000000014 %
42,2017-12-27,40 °C,"25,952 VNĐ",130.95922579999998,7.3820000000000014 %
42,2018-07-28,43 °C,"24,896 VNĐ",130.8896774,7.3820000000000014 %
42,2018-06-06,44 °C,"25,145 VNĐ",130.82953329999998,7.3820000000000014 %
42,2018-06-13,45 °C,"24,356 VNĐ",130.7929,7.3820000000000014 %
42,2018-06-20,46 °C,"23,513 VNĐ",130.75626670000003,7.3820000000000014 %
42,2018-05-29,43 °C,"22,245 VNĐ",130.7196333,7.17 %
42,2018-07-04,45 °C,"22,591 VNĐ",130.683,7.17 %
42,2018-07-11,42 °C,"21,778 VNĐ",130.70129029999998,7.17 %
42,2018-07-18,42 °C,"22,870 VNĐ",130.7195806,7.17 %
42,2018-02-27,42 °C,"21,814 VNĐ",130.73787099999998,7.17 %
42,2018-09-29,45 °C,"23,125 VNĐ",130.7561613,7.17 %
42,2018-08-08,44 °C,"24,284 VNĐ",130.7909677,7.17 %
42,2018-08-15,41 °C,"24,605 VNĐ",130.8381613,7.17 %
42,2018-08-22,43 °C,"23,580 VNĐ",130.8853548,7.17 %
42,2018-06-30,42 °C,"25,024 VNĐ",130.93254840000003,7.17 %
42,2018-09-05,39 °C,"24,065 VNĐ",130.97766670000001,7.17 %
42,2018-09-12,41 °C,"25,030 VNĐ",131.01033329999999,7.17 %
42,2018-09-19,41 °C,"24,065 VNĐ",131.043,7.17 %
42,2018-05-01,40 °C,"25,072 VNĐ",131.0756667,6.943 %
42,2018-12-01,38 °C,"27,111 VNĐ",131.1083333,6.943 %
42,2018-10-10,36 °C,"26,996 VNĐ",131.14996770000002,6.943 %
42,2018-10-17,35 °C,"26,098 VNĐ",131.19309679999998,6.943 %
42,2018-02-01,35 °C,"24,872 VNĐ",131.2362258,6.943 %
42,2018-09-02,35 °C,"22,936 VNĐ",131.2793548,6.943 %
